"","GEOID","NAME","CostFirst_2014","PointChangeFirst","CostFirst_2019","StarterOverTotPP_2014","StarterRatioPPchange","StarterOverTotPP_2019","StarterRatioDecade","pointFromInternal_2014","pointChangeInternal","pointFromInternal_2019","pointcontributionFromInternal","pointFromExternal_2014","pointChangeExternal","pointFromExternal_2019","pointcontributionFromExternal","pointFromForeign_2014","pointChangeForeign","pointFromForeign_2019","pointcontributionFromForeign","hispMale25_54overMale25_54_2014","pointCHANGEhispPRIMEmale","hispMale25_54overMale25_54_2019","female22_29overFemale15_49_2014","pointCHANGEpostGRADfertPREV","female22_29overFemale15_49_2019","whiteMALE45_54overMALE45_54_2014","pointCHANGEpeakWHTmaleEARNERSprev","whiteMALE45_54overMALE45_54_2019","black0_17over0_17_2014","pointCHANGEblackYOUTHprev","black0_17over0_17_2019","asian0_17over0_17_2014","pointCHANGEasianYOUTHprev","asian0_17over0_17_2019","pop65plusOVERpop_2014","pointCHANGEretireePREV","pop65plusOVERpop_2019","OCCroomsMOREthanONEocc_14","pointCHNGoccRMmoreTHANone","OCCroomsMOREthanONEocc_19","density_2014","densityPointChange","density_2019"
"932","39155","Trumbull County, Ohio",21.0644221105528,-1.48861010181659,19.5758120087362,0.332988862096682,0.0913111995626871,0.424300061659369,0.757678681534587,-0.197017283570011,0.149105202239253,-0.0479120813307581,-0.252037511167009,-1.04048247557756,-0.652910148956416,-1.69339262453398,-2.77141445447604,0.108383591205996,0.00740393867666904,0.115787529882665,0.22808147050163,1.53022587805197,0.458442677188828,1.98866855524079,21.1265306122449,1.65992446710035,22.7864550793452,91.1719429757044,0.894535544207756,92.0664785199122,10.4843763989614,-0.97024554336714,9.51413085559427,0.414092577670338,0.0650014989847147,0.479094076655052,18.2681747239831,2.75474821242856,21.0229229364117,1.11939005371686,0.305494028459242,1.4248840821761,0.000129635748070532,-4.51423352473975e-06,0.000125121514545792
"933","39165","Warren County, Ohio",20.9953755431409,-2.70757342879251,18.2878021143484,3.77714480475217,2.61303473978979,6.39017954454196,9.95009464808123,-0.508218340892277,0.343247930822972,-0.164970410069305,-0.647661609901716,0.992082638324074,-0.734589141125953,0.257493497198122,1.19974512508074,0.45353662066969,0.262644445266102,0.716181065935792,1.14693713667231,2.65883609183129,0.251059254037853,2.90989534586914,17.1373804522931,0.477052289687627,17.6144327419807,91.3193446392642,-2.46142209383072,88.8579225454334,3.10377603041562,-0.480894007649007,2.62288202276662,5.55949192085026,1.37540814734468,6.93490006819493,11.9339408058891,2.04708323265638,13.9810240385455,0.685392096006621,-0.0380687839292799,0.647323312077341,0.000209366120281539,1.10723346260286e-05,0.000220438454907568
"934","39169","Wayne County, Ohio",20.3619256685371,-2.6827909478361,17.679134720701,1.38025773533067,0.544798001249673,1.92505573658035,3.28202709655291,0.124371618918402,-0.0227342232474658,0.101637395670936,0.224808137882325,-0.816677973177477,-0.140263947080234,-0.956941920257711,-1.76573441631711,0.289620623075719,-0.143193866600642,0.146426756475077,0.433250932393905,1.75077732599856,0.912732588177227,2.66350991417579,20.2438049560352,2.52474613616805,22.7685510922032,96.7557251908397,-0.657459294885939,96.0982658959538,1.6728818875684,-0.344963822938342,1.32791806463005,0.745826508207577,0.41963349532412,1.1654600035317,15.3629389970255,1.95934629397613,17.3222852910016,2.42762895311436,-0.485770610653609,1.94185834246075,7.99982068623674e-05,7.79957817084246e-07,8.07781646794516e-05
"935","39003","Allen County, Ohio",22.2095742827996,-2.23432213027811,19.9752521525215,0.333852659692856,0.165248957396384,0.499101617089239,0.831836028482066,-0.352399537712434,0.0277084788318916,-0.324691058880543,-0.68524351829416,0.551334760614615,-0.528073311620188,0.0232614489944269,0.58735158710928,0.13072886076429,0.177485338411867,0.308214199176157,0.441967530894112,3.05091527458237,0.966338649126179,4.01725392370855,20.7188160676533,2.27681588951172,22.995631957165,84.7174716103434,0.0964634648743328,84.8139350752177,14.1484786366011,-0.613732909301831,13.5347457272993,0.807910285783191,-0.114249343908635,0.693660941874556,15.1958090979709,2.00506320636643,17.2008723043373,1.81383891916101,-0.753568316454979,1.06027060270603,0.0001012614181537,-2.28975393733431e-06,9.89716642163662e-05
"936","39007","Ashtabula County, Ohio",23.1527444584286,-2.68205826684474,20.4706861915838,0.659211556870594,-0.195747269609365,0.463464287261229,1.11967774071989,-0.230203495904172,0.43975066957278,0.209547173668609,-0.0265767147091894,-0.251131086440914,0.259308537120665,0.00817745067975059,-0.249412245732393,0.0936758814501824,-0.00985701198273883,0.0838188694674435,0.179903914954513,3.7332257088084,0.961584724103678,4.69481043291207,20.7550822846079,0.384998179366146,21.1400804639741,94.0596661847812,-1.42252919446143,92.6371369903197,2.33735878457343,-0.026153359468482,2.31120542510495,0.229407436263689,0.102741846386125,0.332149282649813,16.3882964941303,2.1458954715244,18.5341919656547,1.27398351013279,0.742827655018402,2.01681116515119,5.51957402494668e-05,-1.38393640471627e-06,5.38118038447506e-05
"937","39023","Clark County, Ohio",22.2619603776674,-2.89856817348429,19.3633922041831,0.370636449727329,0.156521142647655,0.527157592374984,0.897636767201985,-0.325557343976461,0.327784085659581,0.00222674168311981,-0.329557769101732,0.519289454709657,0.605957342493556,1.12524679720321,1.65446907055802,0.178437470412154,0.12439939849214,0.302836868904295,0.484687439692413,3.57042225174093,0.291705772236802,3.86212802397774,22.286327653294,-0.270699382869079,22.0156282704249,89.4675803900896,-1.66158107966554,87.8059993104241,9.45941696279757,-0.987459569149074,8.4719573936485,0.933991634957074,-0.417849876787569,0.516141758169505,16.916600511278,2.11090717098083,19.0275076822588,1.58452946206043,0.00425216730917244,1.58878162936961,0.000133372578142165,-2.50323105738666e-06,0.000130869347084779
"938","39041","Delaware County, Ohio",21.1963846899076,-2.09759494924887,19.0987897406587,5.48754437913407,2.58930517162104,8.07684955075511,13.163284813065,0.824437221223071,-0.319801031599187,0.504636189623884,1.24990677902901,0.563191270535307,-0.0789393999011555,0.484251870634151,0.993362666865538,0.361894390636945,0.179533008870848,0.541427399507793,0.868570860367415,2.32453588617972,0.582528054229217,2.90706394040894,14.4455605129762,1.04049336287506,15.4860538758513,91.1683140155017,-3.21728726159871,87.951026753903,4.24400599887034,-1.29784513327264,2.94616086559771,4.76209025573106,1.74292864662847,6.50501890235954,10.522436902228,2.64633034365162,13.1687672458796,0.873456457888019,-0.177593058588169,0.69586339929985,0.000158399041138917,1.68259941401546e-05,0.000175225035279072
"939","39051","Fulton County, Ohio",20.4789016102369,-3.24479280131898,17.234108808918,0.994538660534636,0.400677740376525,1.39521640091116,2.38041002277904,-1.35633859100632,1.63087531029253,0.274536719286205,-1.09104678957707,-1.33518252979479,-1.02204654269711,-2.35722907249189,-3.70151231865193,0.133988387673068,0.0198468429614428,0.153835230634511,0.288736894421698,7.91829529693607,0.969410929780265,8.88770622671634,19.6473277457277,0.935901574594595,20.5832293203223,98.0847723704867,-3.39193340283853,94.6928389676481,0.778246601031411,-0.379760846897121,0.39848575413429,0.918893577121425,-0.390899952893491,0.527993624227934,15.2464681131144,2.02331154750141,17.2697796606158,1.46941774321925,0.11182544107737,1.58124318429662,4.05117401572625e-05,-2.74262033456935e-07,4.02374781238055e-05
"940","39053","Gallia County, Ohio",19.3306120674665,-0.902203368812746,18.4284086986538,0.0577659036753556,0.0429825131352373,0.100748416810593,0.15831894070236,0.393329649253974,0.0487070431150769,0.442036692369051,0.844190374900292,-1.00120274355557,-0.132139452668838,-1.13334219622441,-2.15700611539484,0.312063192796541,-0.272180182958732,0.0398830098378091,0.358947088540282,0.298141003156787,0.865508793666264,1.16364979682305,20.6833988509223,2.00512573924165,22.6885245901639,97.3024136299101,-6.78036598672711,90.522047643183,3.35469794081549,-1.57749811420084,1.77719982661465,1.2273285149325,-0.374850549320591,0.852477965611906,16.4450801287261,2.05398926771105,18.4990693964371,1.79099287080508,0.00396743295743573,1.79496030376251,2.54595761571893e-05,-5.58632575044785e-07,2.49009435821445e-05
"941","39063","Hancock County, Ohio",20.2231660983926,-2.03944189136,18.1837242070326,0.872941813912886,0.399025202666546,1.27196701657943,2.11994502763239,-0.289547084606189,0.0904358328425384,-0.199111251763651,-0.486569880137664,1.05326072519591,-1.09941233984311,-0.0461516146472039,0.999512111502301,0.391818302563421,0.0485999629270383,0.44041826549046,0.829410446088321,4.83694910629008,0.918250348193383,5.75519945448346,21.7789101858822,1.67721115756307,23.4561213434453,95.938508255836,-4.32329216342414,91.6152160924119,1.08821486455198,0.818852502750376,1.90706736730236,1.98541329011345,0.0161218105537266,2.00153510066718,15.1826271749236,1.46228230198078,16.6449094769044,0.591005033284624,0.19178608673291,0.782791120017534,5.47082097884102e-05,3.97468332504454e-07,5.51056781209146e-05
